2403|3293|779751549|2016-05-31|2020-10-24|M|Ruppersberger|Burkhard|1941-11-23|DE|37699|Fürstenberg|Ortmannstr.|2022-04-08
2404|3293|328270695|2021-07-15|9999-12-31|M|Berger|Fredi|1942-08-18|DE|55626|Bundenbach|Lambert-Heintze-Straße|2022-04-08
2405|3293|434975293|2019-07-08|9999-12-31|M|Franke|Gerhard|1966-03-09|DE|35641|Schöffengrund|Belinda-Dussen van-Straße|2022-04-08
2406|3295|951388174|2016-08-27|9999-12-31|F|Müller|Marieluise|1982-04-07|DE|88142|Wasserburg (Bodensee)|Mudestr.|2022-04-08
2407|3293|736096259|2020-12-17|9999-12-31|F|Dowerg|Adina|1956-11-16|DE|78357|Mühlingen|Hans-Hermann-Seifert-Platz|2022-04-08
2408|3293|969346516|2020-11-20|9999-12-31|M|Rörricht|Eberhardt|2003-03-10|DE|52441|Linnich|Philip-Rose-Gasse|2022-04-08
2409|3293|889265180|2020-11-10|9999-12-31|M|Caspar|Johan|1951-12-12|DE|54524|Klausen|Gunpfallee|2022-04-08
2410|3294|291912144|2022-01-17|9999-12-31|M|Schuster|Maxim|1999-11-09|DE|55232|Ensheim|Lorenz-Segebahn-Straße|2022-04-08
2411|3296|961266856|2021-03-06|9999-12-31|F|Hofmann|Monika|1942-10-05|DE|86675|Buchdorf|Roskothallee|2022-04-08
2412|3293|319948468|2022-01-13|9999-12-31|M|Schüler|Milos|1977-09-03|DE|66583|Spiesen-Elversberg|Kästerstr.|2022-04-08
2413|3295|219037702|2017-08-25|9999-12-31|M|Koch II|Paulo|1960-07-25|DE|86825|Bad Wörishofen|Korbinian-Hölzenbecher-Weg|2022-04-08
2414|3293|240917455|2021-04-21|9999-12-31|M|Schleich|Hans-Jürgen|1950-11-03|DE|39439|Güsten|Fechnerstraße|2022-04-08
2415|3293|226924701|2021-01-20|9999-12-31|M|Löwer|Steffen|1947-01-12|DE|39114|Magdeburg|Holm-Roskoth-Platz|2022-04-08
2416|3294|517508812|2018-07-07|9999-12-31|F|Binner|Alwine|1955-10-03|DE|73119|Zell unter Aichelberg|Ladeckplatz|2022-04-08
2417|3293|880100683|2016-11-02|9999-12-31|F|Cichorius|Marieluise|1955-09-03|DE|38114|Braunschweig|Löchelplatz|2022-04-08
2418|3294|697452920|2021-06-15|9999-12-31|F|Börner|Valerie|1941-08-27|DE|89168|Niederstotzingen|Knut-Adolph-Weg|2022-04-08
2419|3295|469121310|2017-05-02|9999-12-31|F|Bolnbach|Konstanze|1971-08-31|DE|84427|Sankt Wolfgang|Kaspar-Eckbauer-Allee|2022-04-08
2420|3295|484079367|2020-11-13|9999-12-31|M|Girschner|David|1989-01-18|DE|97514|Oberaurach|Andersstraße|2022-04-08
2421|3296|677687561|2016-09-20|9999-12-31|F|Karge|Leonie|1983-04-02|DE|42799|Leichlingen|Henny-Sorgatz-Allee|2022-04-08
2422|3295|553712308|2018-10-10|2020-08-22|M|Vogt|Ramazan|1952-02-03|DE|89446|Ziertheim|Nancy-Misicher-Weg|2022-04-08
2423|3295|136941271|2019-01-09|9999-12-31|M|Stey|Gero|1962-01-08|DE|04159|Leipzig|Tony-Sölzer-Ring|2022-04-08
2424|3296|784503435|2018-10-14|9999-12-31|M|Margraf|Hans-J.|1947-09-03|DE|29399|Wahrenholz|Johannweg|2022-04-08
2425|3294|918122889|2021-01-16|9999-12-31|M|Dehmel|Vincent|1988-05-04|DE|85465|Langenpreising|Ria-Krein-Allee|2022-04-08
2426|3294|424196604|2019-07-21|9999-12-31|F|Jacob|Greta|1978-11-09|DE|86943|Thaining|Mijo-Riehl-Platz|2022-04-08
2427|3295|601785761|2018-08-01|9999-12-31|F|Radisch|Julie|1968-03-23|DE|09405|Zschopau|Etzoldplatz|2022-04-08
2428|3294|517361928|2020-12-06|9999-12-31|F|Rose|Monica|1992-05-18|DE|67725|Imsbach|Trübring|2022-04-08
2429|3293|347135450|2017-06-28|9999-12-31|M|Köster|Süleyman|1951-11-05|DE|45478|Mülheim an der Ruhr|Trommlerstr.|2022-04-08
2430|3295|424079945|2021-01-01|9999-12-31|F|Holzapfel|Margrit|1969-06-16|DE|91737|Ornbau|Adolphring|2022-04-08
2431|3296|961750565|2017-08-18|9999-12-31|F|Hübel|Ira|1973-12-07|DE|54306|Kordel|Cornelia-Trüb-Gasse|2022-04-08
2432|3293|943942626|2019-07-26|9999-12-31|M|Finke|Heinz-Werner|1997-02-20|DE|53809|Ruppichteroth|Heinstraße|2022-04-08
2433|3293|386280660|2021-12-23|9999-12-31|M|Römer|Alwin|1963-07-09|DE|42853|Remscheid|Anni-Ortmann-Ring|2022-04-08
2434|3296|222036392|2020-08-06|9999-12-31|M|Rogner|Karl-Werner|1949-10-14|DE|89284|Pfaffenhofen a.d.Roth|Scheuermannstraße|2022-04-08
2435|3295|760116598|2017-11-18|9999-12-31|F|Zirme|Felizitas|1963-02-08|DE|99625|Sömmerda|Dippelstraße|2022-04-08
2436|3295|346942633|2016-05-15|9999-12-31|M|Graf|Volkmar|1975-05-11|DE|86916|Kaufering|Dörte-Siering-Weg|2022-04-08
2437|3293|211067213|2016-11-28|9999-12-31|F|Dippel|Lucie|2001-11-16|DE|83546|Gars am Inn|Tatjana-Wesack-Weg|2022-04-08
2438|3293|153400657|2018-12-18|9999-12-31|F|Rust|Anne-Marie|1978-12-14|DE|53844|Troisdorf|Hanna-Hethur-Straße|2022-04-08
2439|3294|577865868|2021-04-17|9999-12-31|F|Wagenknecht|Britt|1961-11-07|DE|48612|Horstmar|Rosemannweg|2022-04-08
2440|3293|528221926|2016-08-08|9999-12-31|F|Wirth|Ewa|1953-04-11|DE|93186|Pettendorf|Mona-Herrmann-Ring|2022-04-08
2441|3294|859395246|2016-05-31|9999-12-31|M|Hörle|Zeki|1941-05-26|DE|50937|Köln|Peukertgasse|2022-04-08
2442|3295|702421363|2017-09-15|9999-12-31|M|Stoll|Andres|1986-06-18|DE|48149|Münster|Irene-Scheibe-Weg|2022-04-08
2443|3295|839905886|2020-01-08|9999-12-31|F|Eberth|Mirja|1964-03-26|DE|35428|Langgöns|Mona-Börner-Gasse|2022-04-08
2444|3295|464240737|2016-06-01|9999-12-31|F|Spieß|Meral|1990-11-08|DE|10407|Berlin|Huhnallee|2022-04-08
2445|3294|289207885|2018-10-25|9999-12-31|F|Junitz|Marion|1990-09-20|DE|03053|Cottbus - Chó?ebuz|Thomas-Mülichen-Allee|2022-04-08
2446|3293|612699183|2017-11-15|9999-12-31|F|Fliegner|Janette|1968-03-08|DE|48429|Rheine|Binnergasse|2022-04-08
2447|3296|483580580|2017-03-30|9999-12-31|M|Rörricht|Engelbert|1992-09-25|DE|25474|Hasloh|Ruppertstr.|2022-04-08
2448|3296|988058177|2019-05-01|9999-12-31|F|Fiebig|Eugenia|1960-03-23|DE|97230|Estenfeld|Lindnerstraße|2022-04-08
2449|3293|428360775|2017-05-03|9999-12-31|M|Kraushaar|Hilmar|1977-08-20|DE|36448|Bad Liebenstein|Conradiallee|2022-04-08
2450|3295|504347969|2016-06-04|2022-01-28|F|Gutknecht|Jadwiga|1954-12-28|DE|25926|Westre|Bärerplatz|2022-04-08
2451|3293|191572468|2016-05-27|9999-12-31|M|Steinberg|Peter|1955-04-29|DE|85640|Putzbrunn|Fröhlichring|2022-04-08
2452|3295|151511125|2016-04-30|9999-12-31|M|Neureuther|Friedrich-Wilhelm|1957-08-31|DE|76139|Karlsruhe|Sagerring|2022-04-08
2453|3296|228704178|2021-04-17|9999-12-31|M|Striebitz|Ronny|1986-01-12|DE|37194|Wahlsburg|Fernando-Mangold-Weg|2022-04-08
2454|3293|925274038|2016-06-25|9999-12-31|M|Tschentscher|Herbert|1981-11-25|DE|93473|Arnschwang|Delia-Scheuermann-Gasse|2022-04-08
2455|3296|418909255|2021-07-28|9999-12-31|F|Trüb|Ayse|1952-10-03|DE|95676|Wiesau|Schinkestr.|2022-04-08
2456|3294|107314133|2020-01-19|9999-12-31|M|Wernecke|Witold|1975-05-25|DE|72513|Hettingen|Veronica-Killer-Allee|2022-04-08
2457|3293|153053893|2019-01-12|9999-12-31|F|Schaaf|Sylvia|1977-02-25|DE|67714|Waldfischbach-Burgalben|Immo-Schlosser-Ring|2022-04-08
2458|3296|937336258|2016-08-08|9999-12-31|M|Zahn|Hans-Ulrich|1994-12-12|DE|97896|Freudenberg|Anne-Sager-Gasse|2022-04-08
2459|3294|352049717|2016-06-24|9999-12-31|M|Oestrovsky|Klaus Dieter|1984-09-18|DE|83544|Albaching|Elli-Ritter-Gasse|2022-04-08
2460|3295|263634623|2020-04-16|9999-12-31|F|Seidel|Nuray|1996-05-12|DE|89610|Oberdischingen|Putzring|2022-04-08
2461|3296|625232513|2018-12-01|9999-12-31|M|Döring|Oswald|1995-11-08|DE|13405|Berlin|Sylvio-Ditschlerin-Gasse|2022-04-08
2462|3296|285009839|2018-08-13|9999-12-31|M|Zahn|Sabri|1952-06-29|DE|96253|Untersiemau|Rädelstraße|2022-04-08
2463|3296|887109807|2017-04-02|9999-12-31|F|Gunpf|Luzia|1962-04-22|DE|63533|Mainhausen|Paul-Gerhard-Hecker-Allee|2022-04-08
2464|3294|452663837|2018-08-26|9999-12-31|F|Kabus|Joana|1969-12-12|DE|57392|Schmallenberg|Alma-Wohlgemut-Gasse|2022-04-08
2465|3294|275822765|2017-03-04|9999-12-31|M|Klingelhöfer|Arnim|1968-07-28|DE|97508|Grettstadt|Birthe-Hänel-Straße|2022-04-08
2466|3295|255386432|2016-08-16|9999-12-31|M|Eimer|Sükrü|2003-12-04|DE|12109|Berlin|Davidsstraße|2022-04-08
2467|3293|916030523|2016-07-22|9999-12-31|M|Conradi|Kilian|1997-08-11|DE|04687|Trebsen/Mulde|Geislerring|2022-04-08
2468|3296|890459440|2016-11-15|9999-12-31|M|Hecker|Philippe|1942-11-07|DE|44339|Dortmund|Helena-Ziegert-Platz|2022-04-08
2469|3296|483155638|2020-02-16|9999-12-31|M|Drubin|Danilo|1991-06-11|DE|27232|Sulingen|Anatolij-Graf-Gasse|2022-04-08
2470|3293|822784645|2016-06-01|9999-12-31|F|Girschner|Nuran|1985-03-29|DE|73061|Ebersbach an der Fils|Angelo-Bolzmann-Platz|2022-04-08
2471|3295|520755113|2021-06-14|9999-12-31|M|Ehlert|Carlos|1973-02-17|DE|74547|Untermünkheim|Huhnstraße|2022-04-08
2472|3294|972008823|2018-06-04|9999-12-31|M|Biggen|Konstantin|1976-09-03|DE|09130|Chemnitz|Salzgasse|2022-04-08
2473|3296|123330796|2019-05-23|9999-12-31|M|Schmiedecke|Eckhart|1958-08-19|DE|20148|Hamburg|Linkering|2022-04-08
2474|3293|330402801|2022-01-01|9999-12-31|M|Wesack|Dierk|1976-06-29|DE|17153|Zettemin|Sven-Gute-Allee|2022-04-08
2475|3295|838736600|2017-07-26|9999-12-31|F|Schwital|Irmtraud|1944-07-20|DE|76131|Karlsruhe|Annegrete-Ullmann-Straße|2022-04-08
2476|3295|178624063|2018-04-14|9999-12-31|M|Schacht|Gerd|1947-07-25|DE|55774|Baumholder|Nuray-Stumpf-Straße|2022-04-08
2477|3296|487503356|2016-12-30|9999-12-31|F|Hesse|Mia|1993-09-28|DE|74582|Gerabronn|Warmerweg|2022-04-08
2478|3294|148018256|2018-11-20|9999-12-31|F|Siering|Silke|1955-07-25|DE|40882|Ratingen|Thiesgasse|2022-04-08
2479|3296|615082305|2019-03-28|9999-12-31|M|Beer|Robby|1989-03-20|DE|91367|Weißenohe|Evi-Hoffmann-Platz|2022-04-08
2480|3294|516928816|2021-06-08|9999-12-31|F|Hesse|Ingrid|1987-11-01|DE|56479|Willingen|Mohauptallee|2022-04-08
2481|3295|191963826|2021-11-29|9999-12-31|M|Naser|Alexandre|1995-10-17|DE|24944|Flensburg|Sagerplatz|2022-04-08
2482|3295|630819691|2021-03-10|9999-12-31|M|Bender|Burckhard|1965-08-06|DE|36414|Unterbreizbach|Jozef-auch Schlauchin-Ring|2022-04-08
2483|3296|109925595|2020-11-13|9999-12-31|F|Austermühle|Walentina|2002-04-13|DE|97499|Donnersdorf|Oswin-Wieloch-Weg|2022-04-08
2484|3294|373001787|2020-02-25|9999-12-31|F|Matthäi|Ernestine|1992-07-04|DE|91628|Steinsfeld|Rörrichtstraße|2022-04-08
2485|3296|912686761|2019-10-25|9999-12-31|F|Segebahn|Dorothee|1987-04-18|DE|95671|Bärnau|Gudestr.|2022-04-08
2486|3296|436728587|2021-11-08|9999-12-31|F|Schuster|Gerhild|1995-12-20|DE|47279|Duisburg|Lindaustr.|2022-04-08
2487|3295|469390913|2019-10-27|2020-11-16|M|Spieß|Karl Heinz|1972-11-23|DE|38124|Braunschweig|Beckmannstr.|2022-04-08
2488|3294|393698439|2016-05-16|9999-12-31|F|Weinhold|Liliana|1999-07-15|DE|46414|Rhede|Gotthard-Nohlmans-Ring|2022-04-08
2489|3294|815222727|2019-05-03|9999-12-31|M|Wulf|Helmuth|1958-01-12|DE|81241|München|Theodoros-Bärer-Platz|2022-04-08
2490|3295|953409083|2016-06-10|9999-12-31|M|Hiller|Axel|1960-08-09|DE|44651|Herne|Hellwigallee|2022-04-08
2491|3295|816580788|2017-04-05|9999-12-31|F|Säuberlich|Silja|1984-04-19|DE|97729|Ramsthal|Stollstr.|2022-04-08
2492|3293|311224192|2022-02-14|9999-12-31|F|Vogt|Ehrentraud|1999-07-31|DE|38644|Goslar|Hubertine-Wagenknecht-Weg|2022-04-08
2493|3296|298408990|2021-12-04|2021-07-05|M|Jopich|Erich|1951-12-29|DE|46539|Dinslaken|Roggestr.|2022-04-08
2494|3294|271521954|2019-12-05|9999-12-31|M|Röhricht|Pero|1996-02-12|DE|65552|Limburg a. d. Lahn|Jacob-Nohlmans-Platz|2022-04-08
2495|3296|613697306|2018-07-13|9999-12-31|M|Heinz|Christian|1952-12-23|DE|12349|Berlin|Tomas-Schönland-Ring|2022-04-08
2496|3296|764952271|2021-03-27|2021-04-03|F|Roht|Wendelin|1957-04-29|DE|67167|Erpolzheim|Häringplatz|2022-04-08
2497|3296|561207867|2021-09-04|9999-12-31|M|Seifert|Fedor|1964-05-14|DE|98559|Suhl|Thekla-Heintze-Gasse|2022-04-08
2498|3295|217497235|2018-01-02|9999-12-31|F|Hölzenbecher|Ludwina|1987-03-04|DE|13437|Berlin|Martina-Jäkel-Straße|2022-04-08
2499|3293|316771308|2018-11-15|9999-12-31|M|Budig|Anatolij|1975-08-23|DE|80469|München|Petra-Steinberg-Weg|2022-04-08
2500|3294|610485023|2016-04-30|9999-12-31|M|Reuter|Gustav|1997-08-20|DE|97855|Triefenstein|Käthi-Mosemann-Weg|2022-04-08
2501|3294|380187121|2017-11-06|9999-12-31|F|Barth|Annedore|1958-04-08|DE|86862|Lamerdingen|Alexandra-Loos-Ring|2022-04-08
2502|3293|360214941|2018-05-07|9999-12-31|F|Hermighausen|Ina|2004-04-21|DE|25774|Lunden|Etzlerplatz|2022-04-08
2503|3296|857172764|2017-12-15|9999-12-31|F|Köhler|Natalja|1966-12-05|DE|56191|Weitersburg|Meisterallee|2022-04-08
2504|3293|868594518|2018-11-30|9999-12-31|M|Lorch|Uli|1974-10-02|DE|33104|Paderborn|Heidrichgasse|2022-04-08
2505|3293|577265646|2020-04-05|9999-12-31|F|Kaul|Giesela|1960-08-17|DE|79350|Sexau|Guteallee|2022-04-08
2506|3293|602064050|2017-07-14|2021-03-15|F|Stoll|Stefanie|1990-05-17|DE|81735|München|Jockelplatz|2022-04-08
2507|3296|595786726|2018-04-10|9999-12-31|M|Karge|Hansjürgen|1945-12-17|DE|17322|Rothenklempenow|Dragica-Kade-Platz|2022-04-08
2508|3293|591564138|2018-01-27|9999-12-31|F|Jähn|Evi|1942-08-28|DE|54338|Schweich|Brita-Häring-Straße|2022-04-08
2509|3295|224476052|2019-02-23|2021-10-22|F|Bärer|Gunda|1968-04-27|DE|42349|Wuppertal|Weimerstr.|2022-04-08
2510|3294|791632444|2016-05-23|9999-12-31|M|Matthäi|Darko|2004-02-26|DE|50827|Köln|Almut-Atzler-Allee|2022-04-08
2511|3294|919684140|2019-06-01|9999-12-31|M|Bachmann|Hans-Gerd|1963-07-26|DE|26919|Brake|Heuserring|2022-04-08
2512|3296|333753036|2021-05-11|9999-12-31|F|Mälzer|Mareile|1994-03-16|DE|91468|Gutenstetten|Mitschkeplatz|2022-04-08
2513|3295|296427343|2017-11-23|9999-12-31|M|Säuberlich|Marcus|1944-01-21|DE|34119|Kassel|Gnatzplatz|2022-04-08
2514|3297|252605822|2021-05-30|9999-12-31|F|Heidrich|Pauline|1943-08-02|DE|04451|Borsdorf|Karl-Heinz-Rust-Ring|2022-04-08
2515|3294|516128105|2018-11-04|2021-06-15|M|Finke|Theobald|1968-11-16|DE|49324|Melle|Dietrich-Gute-Weg|2022-04-08
2516|3296|225756924|2016-12-31|9999-12-31|F|Löwer|Gertraude|1983-09-17|DE|10627|Berlin|Druballee|2022-04-08
2517|3294|919098532|2019-05-04|9999-12-31|M|Weinhage|Maximilian|1963-10-12|DE|45891|Gelsenkirchen|Edda-Hamann-Ring|2022-04-08
2518|3294|368182863|2020-02-23|9999-12-31|F|Scholtz|Annika|1988-04-16|DE|46286|Dorsten|Enrico-Müller-Straße|2022-04-08
2519|3295|566620874|2016-10-23|9999-12-31|F|Hornig|Paulina|1990-11-17|DE|73326|Deggingen|Dussen vanstraße|2022-04-08
2520|3295|487371756|2019-07-01|9999-12-31|M|Riehl|Sigismund|1987-12-05|DE|56070|Koblenz|Wulfstr.|2022-04-08
2521|3295|864309200|2016-05-15|9999-12-31|M|Hiller|Falk|1993-12-26|DE|94336|Windberg|Wolfgang-Schüler-Straße|2022-04-08
2522|3294|230309600|2020-12-16|9999-12-31|F|Mohaupt|Grazyna|1969-10-24|DE|10789|Berlin|Wagenknechtring|2022-04-08
2523|3294|727867632|2016-11-15|9999-12-31|F|Jüttner|Yasmin|1976-12-01|DE|39340|Haldensleben|Aribert-Hendriks-Platz|2022-04-08
2524|3293|865745038|2017-11-23|9999-12-31|F|Binner|Waltraud|1954-09-29|DE|16307|Tantow|Jacobgasse|2022-04-08
2525|3295|861304302|2019-10-20|9999-12-31|F|Rosenow|Rosita|1983-10-09|DE|76448|Durmersheim|Dina-Finke-Gasse|2022-04-08
2526|3294|680437387|2019-10-13|9999-12-31|F|Hertrampf|Nadin|1944-10-17|DE|77871|Renchen|Hentschelweg|2022-04-08
2527|3294|238612225|2020-02-12|9999-12-31|F|Röhrdanz|Lisa|1943-11-12|DE|74395|Mundelsheim|Loosgasse|2022-04-08
2528|3294|207356420|2021-02-06|9999-12-31|F|Tlustek|Sybilla|1949-03-28|DE|93488|Schönthal|Heinz-Jürgen-Holt-Ring|2022-04-08
2529|3296|132482018|2017-10-24|9999-12-31|M|Putz|Frederik|1981-09-09|DE|91522|Ansbach|Stanislaus-Röhrdanz-Gasse|2022-04-08
2530|3295|140113023|2017-05-26|9999-12-31|M|Finke|Grzegorz|1953-02-12|DE|82405|Wessobrunn|Ljiljana-Döhn-Gasse|2022-04-08
2531|3296|158887060|2016-09-26|9999-12-31|M|Schlosser|Ignatz|1980-08-03|DE|47119|Duisburg|Rennergasse|2022-04-08
2532|3293|177677237|2018-09-10|9999-12-31|M|Stiebitz|Erkan|1946-03-23|DE|04931|Mühlberg/Elbe|Heinweg|2022-04-08
2533|3296|301654335|2019-04-20|9999-12-31|F|Faust|Else|1975-06-19|DE|08496|Neumark|Bauerring|2022-04-08
2534|3295|153199649|2016-08-19|9999-12-31|M|Weimer|Holm|1961-02-11|DE|53809|Ruppichteroth|Ismet-Trubin-Ring|2022-04-08
2535|3297|656203184|2017-03-24|9999-12-31|F|Klemt|Margarita|1984-05-29|DE|06217|Merseburg|Abram-Geisler-Gasse|2022-04-08
2536|3295|698938398|2021-03-02|9999-12-31|F|Losekann|Ines|1965-05-24|DE|33615|Bielefeld|Buttegasse|2022-04-08
2537|3293|287692130|2021-06-17|2021-04-20|F|Mülichen|Karolin|1968-10-02|DE|09353|Oberlungwitz|Zahnweg|2022-04-08
2538|3293|621248379|2020-03-13|9999-12-31|F|Davids|Gitta|1986-03-14|DE|30169|Hannover|Giovanni-Misicher-Straße|2022-04-08
2539|3293|260052954|2021-08-17|9999-12-31|F|Köster|Ingried|1955-08-07|DE|88459|Tannheim|Radischallee|2022-04-08
2540|3295|283877610|2021-08-30|9999-12-31|M|Gnatz|Heinz-Wilhelm|1946-12-01|DE|24619|Tarbek|Röhrichtring|2022-04-08
2541|3295|587144779|2018-07-11|9999-12-31|F|Köhler|Giesela|1946-02-03|DE|33415|Verl|Ana-Lange-Straße|2022-04-08
2542|3294|460660791|2020-02-02|9999-12-31|M|Bauer|Reimar|1956-09-01|DE|12249|Berlin|Dussen vanplatz|2022-04-08
2543|3296|252096142|2019-05-21|9999-12-31|F|Scholtz|Cäcilia|1984-12-27|DE|77975|Ringsheim|Aleksandr-Hermighausen-Ring|2022-04-08
2544|3296|993952065|2019-03-03|2020-08-04|M|Kühnert|Friedhelm|1947-10-19|DE|73527|Täferrot|Peukertstraße|2022-04-08
2545|3296|701145790|2021-03-27|9999-12-31|M|Ernst|Berndt|1959-11-28|DE|50825|Köln|Melita-Röhricht-Ring|2022-04-08
2546|3294|643426118|2017-04-21|9999-12-31|F|Karz|Traudl|1948-11-01|DE|73463|Westhausen|Jüttnerstraße|2022-04-08
2547|3296|299376597|2020-12-05|9999-12-31|M|Peukert|Senol|1998-11-09|DE|94167|Tettenweis|Roskothgasse|2022-04-08
2548|3293|834419819|2017-09-08|9999-12-31|F|Mende|Stefanie|1957-03-09|DE|53177|Bonn|Philip-Roht-Ring|2022-04-08
2549|3295|498682751|2021-02-11|9999-12-31|F|Rudolph|Songül|1957-12-18|DE|01774|Klingenberg|Striebitzgasse|2022-04-08
2550|3294|591248022|2017-10-12|9999-12-31|M|Hölzenbecher|Jonas|1955-12-28|DE|96482|Ahorn|Kathy-Hamann-Platz|2022-04-08
2551|3294|765341944|2020-12-01|9999-12-31|F|Textor|Rosel|1954-08-05|DE|67724|Höringen|Schinkering|2022-04-08
2552|3296|933001651|2019-03-07|9999-12-31|F|Preiß|Luise|1980-08-17|DE|75179|Pforzheim|Anne-Kathrin-Jacobi Jäckel-Gasse|2022-04-08
2553|3296|886297451|2018-03-06|9999-12-31|M|Häring|Anastasios|1991-05-14|DE|88376|Königseggwald|Dussen vanring|2022-04-08
2554|3295|323684712|2019-01-16|9999-12-31|M|Lehmann|Helmut|1979-11-30|DE|92726|Waidhaus|Gutknechtallee|2022-04-08
2555|3296|964646969|2021-02-13|9999-12-31|F|Wilmsen|Francoise|1996-05-04|DE|06556|Reinsdorf|Schwitalring|2022-04-08
2556|3294|650380644|2020-07-13|9999-12-31|F|Schuchhardt|Andrea|1981-10-01|DE|06647|Finneland|Meisterallee|2022-04-08
2557|3295|540705180|2020-02-15|9999-12-31|M|Weinhage|Hardy|1954-12-09|DE|37434|Wollershausen|Danny-Bonbach-Gasse|2022-04-08
2558|3293|279467365|2018-08-17|9999-12-31|M|Benthin|Reinhart|1941-08-02|DE|93468|Miltach|Thorsten-Werner-Platz|2022-04-08
2559|3293|308221223|2018-04-23|9999-12-31|M|Baum|Wolf-Dieter|1975-09-28|DE|96367|Tschirn|Emine-Vollbrecht-Ring|2022-04-08
2560|3293|864703258|2018-07-11|9999-12-31|F|Hahn|Anni|2000-03-20|DE|21717|Fredenbeck|Mathias-Ullrich-Ring|2022-04-08
2561|3296|987562915|2018-12-03|9999-12-31|M|Gumprich|Massimo|1988-04-01|DE|02739|Kottmar|Rosa-Maria-Täsche-Ring|2022-04-08
2562|3293|368675604|2020-01-25|9999-12-31|M|Barth|Zenon|1973-08-09|DE|27246|Borstel|Bertha-Weiß-Straße|2022-04-08
2563|3293|377764210|2018-07-29|9999-12-31|M|Mentzel|Dariusz|1997-01-20|DE|85238|Petershausen|Klemtring|2022-04-08
2564|3293|995767219|2018-05-27|2020-05-12|M|Beier|Ahmad|1942-02-10|DE|56826|Wollmerath|Ilias-Weihmann-Weg|2022-04-08
2565|3295|790165995|2017-08-19|2021-02-10|M|Lange|Nicolai|2003-03-27|DE|53225|Bonn|Häringplatz|2022-04-08
2566|3294|184049975|2020-04-01|9999-12-31|M|Rogge|Hans Georg|1987-08-14|DE|72293|Glatten|Reinhard-Stahr-Allee|2022-04-08
2567|3293|723378345|2021-10-23|9999-12-31|M|Kambs|Karl-Heinz|1948-12-28|DE|57439|Attendorn|Sieglinde-Liebelt-Straße|2022-04-08
2568|3293|901196339|2017-12-04|9999-12-31|F|Koch|Jelena|1999-12-29|DE|84183|Niederviehbach|Holtstraße|2022-04-08
2569|3293|487092584|2020-03-19|9999-12-31|M|Roht|Jose|1997-09-23|DE|44141|Dortmund|Conradistr.|2022-04-08
2570|3294|817734943|2020-05-13|9999-12-31|M|Jockel|Nurettin|1947-05-20|DE|01640|Coswig|Bärerstraße|2022-04-08
2571|3293|846412406|2017-12-26|9999-12-31|F|Klingelhöfer|Sybilla|1984-07-26|DE|93188|Pielenhofen|Constance-Reuter-Weg|2022-04-08
2572|3294|449128242|2019-01-11|9999-12-31|F|Steinberg|Donata|1999-11-18|DE|84555|Jettenbach|Gesine-Rohleder-Straße|2022-04-08
2573|3294|417444964|2019-07-28|9999-12-31|F|Mentzel|Babette|1944-08-02|DE|78253|Eigeltingen|Ehlertallee|2022-04-08
2574|3293|786087202|2016-11-11|9999-12-31|F|Heinz|Dunja|1959-06-21|DE|63868|Großwallstadt|Annegrete-Ortmann-Platz|2022-04-08
2575|3294|344955011|2016-05-20|9999-12-31|F|Matthäi|Annamaria|1980-12-11|DE|99974|Unstruttal|Lore-Schüler-Weg|2022-04-08
2576|3295|247962160|2020-11-03|9999-12-31|M|Karge|John|1999-09-19|DE|78669|Wellendingen|Segebahnweg|2022-04-08
2577|3296|996657987|2020-12-27|2021-12-21|F|Conradi|Magdalene|1971-02-01|DE|71717|Beilstein|Eigenwilligallee|2022-04-08
2578|3296|856601177|2018-04-26|9999-12-31|F|Zorbach|Jennifer|1947-12-26|DE|82275|Emmering|Lehmannweg|2022-04-08
2579|3294|767043240|2021-08-02|9999-12-31|F|Peukert|Inna|1991-06-26|DE|21075|Hamburg|Donald-Kramer-Straße|2022-04-08
2580|3293|114404352|2021-01-20|9999-12-31|M|Scheuermann|Manuel|1989-04-30|DE|18461|Weitenhagen|Säuberlichplatz|2022-04-08
2581|3293|877082464|2019-06-09|9999-12-31|F|Weihmann|Adolfine|1992-08-24|DE|39615|Zehrental|Bährallee|2022-04-08
2582|3293|137963036|2016-12-09|9999-12-31|M|Matthäi|Urs|1990-11-13|DE|41061|Mönchengladbach|Ludwig-Rosenow-Straße|2022-04-08
2583|3293|958680957|2018-09-17|9999-12-31|F|Hentschel|Beatrix|1959-03-28|DE|86681|Fünfstetten|Schollgasse|2022-04-08
2584|3295|438167796|2019-08-11|9999-12-31|M|Beckmann|Dominic|1990-09-02|DE|19065|Raben Steinfeld|Sontagallee|2022-04-08
2585|3294|667578887|2019-07-13|9999-12-31|M|Stumpf|Salih|1975-07-24|DE|86956|Schongau|Natascha-Seip-Ring|2022-04-08
2586|3294|904969661|2020-08-22|9999-12-31|M|Budig|Louis|1982-03-18|DE|79235|Vogtsburg im Kaiserstuhl|Hans-H.-Ebert-Platz|2022-04-08
2587|3294|622305412|2020-02-04|9999-12-31|M|Rädel|Sören|2001-01-13|DE|85386|Eching|Jobst-Stolze-Weg|2022-04-08
2588|3295|759405603|2019-11-24|2022-03-19|M|Gierschner|Friedhelm|2004-01-22|DE|79410|Badenweiler|Stefanie-Benthin-Straße|2022-04-08
